State,County,deedInstrument,aulInstrument,eLienInstrument,easeInstrument,leaseInstrument,lienInstrument,miscInstrument,mortgageInstrument,relatedInstrument
AZ,Maricopa,98-0888047,,,,,,,,
AZ,Maricopa,19960561064,,,,,,,,
AZ,Maricopa,91-588370,,,,,,,,
AZ,Maricopa,91-588369,,,,,,,,
AZ,Maricopa,90-579808,,,,,,,,
AZ,Maricopa,1985-496496,,,,,,,,
AZ,Maricopa,1985-0218294,,,,,,,,
AZ,Maricopa,1985-0218293,,,,,,,,
AZ,Maricopa,19850058742,,,,,,,,
AZ,Maricopa,19840324974,,,,,,,,
AZ,Maricopa,19840324973,,,,,,,,
AZ,Maricopa,20200667526,,,,,,,,
AZ,Maricopa,20170560242,,,,,,,,
AZ,Maricopa,2012-0914705,,,,,,,,
AZ,Maricopa,20061080500,,,,,,,,
AZ,Maricopa,20041218412,,,,,,,,
AZ,Maricopa,20040165670,,,,,,,,
AZ,Maricopa,20020582626,,,,,,,,
AZ,Maricopa,2001-0300963,,,,,,,,
AZ,Maricopa,2001-0300961,,,,,,,,
AZ,Maricopa,20160735918,,,,,,,,
AZ,Maricopa,20160712630,,,,,,,,
AZ,Maricopa,20091034162,,,,,,,,
AZ,Maricopa,2009-0956129,,,,,,,,
AZ,Maricopa,20090440470,,,,,,,,
AZ,Maricopa,2007-0578257,,,,,,,,
AZ,Maricopa,99-1002070,,,,,,,,
AZ,Maricopa,98-0512220,,,,,,,,
AZ,Maricopa,98-0512219,,,,,,,,
AZ,Maricopa,92-350483,,,,,,,,
AZ,Maricopa,89-510857,,,,,,,,
AZ,Maricopa,89-510855,,,,,,,,
AZ,Maricopa,89-510856,,,,,,,,
AZ,Maricopa,89-510858,,,,,,,,
AZ,Maricopa,20031504999,,,,,,,,
AZ,Maricopa,2021444750,,,,,,,,
AZ,Maricopa,20121192611,,,,,,,,
AZ,Maricopa,20130082548,,,,,,,,
AZ,Maricopa,20070092361,,,,,,,,
AZ,Maricopa,20170006467,,,,,,,2017-366772,2018-21990
AZ,Maricopa,20220484483,,,,,,,20220484484,
AZ,Maricopa,2022569625,,,,,,,,
AZ,Maricopa,2022352071,,,,,,,,
AZ,Maricopa,20220580811,,,,,,,,
AZ,Maricopa,20040553940,,,,,,,,
AZ,Maricopa,2001-09029004,,,,,,,,
AZ,Maricopa,94-0382769,,,,,,,,
AZ,Maricopa,00-0009377,,,,,,,,
AZ,Maricopa,00-0338526,,,,,,,,
AZ,Maricopa,2006-1069270,,,,,,,,
AZ,Maricopa,20160268056,,,,,,,,
AZ,Maricopa,20170324971,,,,,,,,
AZ,Maricopa,20170357637,,,,,,,,
AZ,Maricopa,2021988541,,,,,,,20210988542,
AZ,Maricopa,20190833525,,,,,,,,
AZ,Maricopa,93-0846109,,,,,,,,
AZ,Maricopa,90 279315,,,,,,,,
AZ,Maricopa,88 511749,,,,,,,,
AZ,Maricopa,84 233284,,,,,,,,
AZ,Maricopa,84 233283,,,,,,,,
AZ,Maricopa,83 244808 & 244809,,,,,,,,
AZ,Maricopa,83 244796 & 244797,,,,,,,,
AZ,Maricopa,20040968845,,,,,,,,
AZ,Maricopa,97-0790467,,,,,,,,
AZ,Maricopa,97-0790466,,,,,,,,
AZ,Maricopa,97-0790465,,,,,,,,
AZ,Maricopa,95-0008622,,,,,,,,
AZ,Maricopa,20190833524,,,,,,,,
AZ,Maricopa,20060134782,,,,,,,,
AZ,Maricopa,96-0172209,,,,,,,,
AZ,Maricopa,96-0172208,,,,,,,,
AZ,Maricopa,95-0036201,,,,,,,,
AZ,Maricopa,20190647765,,,,,,,,
AZ,Maricopa,95-0487426,,,,,,,,
AZ,Maricopa,2009-0890694,,,,,,,,
AZ,Maricopa,20061178144,,,,,,,,
AZ,Maricopa,97-0384781,,,,,,,,
AZ,Maricopa,94-0899147,,,,,,,,
AZ,Maricopa,90 280875,,,,,,,,
AZ,Maricopa,84-478198,,,,,,,,
AZ,Maricopa,20090890694,,,,,,,,
AZ,Maricopa,2018815039,,,,,,,,
AZ,Maricopa,20220380817,,,,,,,20220380818,
AZ,Maricopa,20210889680,,,,,,,,
AZ,Maricopa,20211342551,,,,,,,,
AZ,Maricopa,20051862260,,,,,,20080648015,20200136214,20200136215
AZ,Maricopa,20190984768,,,,,,,20211256423,
AZ,Maricopa,20220443714,,,,,,,,
AZ,Maricopa,20180181279,,,,,,,,
AZ,Maricopa,2010-0254947,,,,,,,,
AZ,Maricopa,2006-0174364,,,,,,,,
AZ,Maricopa,20030148460,,,,,,,,
AZ,Maricopa,20030148458,,,,,,,,
AZ,Maricopa,20020747963,,,,,,,,
AZ,Maricopa,20020747961,,,,,,,,
AZ,Maricopa,2000-0005206,,,,,,,,
AZ,Maricopa,2000-0005108,,,,,,,,
AZ,Maricopa,94-0486510,,,,,,,,
AZ,Maricopa,93-0895497,,,,,,,,
AZ,Maricopa,87-538372,,,,,,,,
AZ,Maricopa,87-152113,,,,,,,,
AZ,Maricopa,2010-0254948,,,,,,,,
AZ,Maricopa,2006-0174362,,,,,,,,
AZ,Maricopa,99-0234944,,,,,,,,
AZ,Maricopa,93-0113060,,,,,,,,
AZ,Maricopa,87-538371,,,,,,,,
AZ,Maricopa,87-152114,,,,,,,,
AZ,Maricopa,87 538372,,,,,,,,
AZ,Maricopa,87 152113,,,,,,,,
AZ,Maricopa,00-0005206,,,,,,,,
AZ,Maricopa,00-0005108,,,,,,,,
AZ,Maricopa,87 538371,,,,,,,,
AZ,Maricopa,87 152114,,,,,,,,
AZ,Maricopa,20080680566,,,,,,,,
AZ,Maricopa,20211318597,,,,,,,,
AZ,Maricopa,20211031574,,,,,,,,
AZ,Maricopa,20211031573,,,,,,,,
AZ,Maricopa,20040144747,,,,,,,,
AZ,Maricopa,98-0313127,,,,,,,,
AZ,Maricopa,90-403566,,,,,,,,
AZ,Maricopa,90-207338,,,,,,,,
AZ,Maricopa,90-172447,,,,,,,,
AZ,Maricopa,86-733400,,,,,,,,
AZ,Maricopa,86-733399,,,,,,,,
AZ,Maricopa,83-200256,,,,,,,,
AZ,Maricopa,20220060685,,,,,,,,
AZ,Maricopa,20080784182,,,,,,,,
AZ,Maricopa,20150003869,,,,,,,,
AZ,Maricopa,20131072500,,,,,,,,
AZ,Maricopa,20130624216,,,,,,,,
AZ,Maricopa,20200852451,,,,,,20160214030,,
AZ,Maricopa,20220504533,,,,,,,20220504534,
AZ,Maricopa,20210879993,,,,,,,20210879994,
AZ,Maricopa,20070763811,,,,,,20030784776,,
AZ,Maricopa,20041290071,,,,,,20031008785,,
AZ,Maricopa,20041290070,,,,,,,,
AZ,Maricopa,19760122748,,,,,,,,
AZ,Maricopa,19760122747,,,,,,,,
AZ,Maricopa,20160875519,,,,,,,,
AZ,Maricopa,20130989349,,,,,,,,
AZ,Maricopa,20130989347,,,,,,,,
AZ,Maricopa,20200129790,,,,,,,,
AZ,Maricopa,2008-76805,,,,,,,,
AZ,Maricopa,1988-570241,,,,,,,,
AZ,Maricopa,20220301425,,,,,,,20220301427,
AZ,Maricopa,20220301426,,,,,,,,
AZ,Maricopa,98-0322390,,,,,,,2003-0799601,20200439935
AZ,Maricopa,20180805519,,,,,,,,
AZ,Maricopa,20180531640,,,,,,,,
AZ,Maricopa,20080673796,,,,,,,,
AZ,Maricopa,20080673795,,,,,,,,
AZ,Maricopa,19710514,,,,,,,,
AZ,Maricopa,20051730261,,,,,,,20070751435,20190102892
AZ,Maricopa,20200815424,,,,,,,,
AZ,Maricopa,2005888904,,,,,,,,
AZ,Maricopa,20220578389,,,,,20220204878,,20220578390,
AZ,Maricopa,20220414746,,,,,,,,
AZ,Maricopa,20210754494,,,,,,,,
AZ,Maricopa,20210754493,,,,,,,,
AZ,Maricopa,20220013004,,,,,20211258020,20190478393,,
AZ,Maricopa,20211358134,,,,,,,,
AZ,Maricopa,20211353668,,,,,,,,
AZ,Maricopa,20180918367,,,,,,,,
AZ,Maricopa,20200674369,,,,,20180128974,,20210728531,
AZ,Maricopa,20080648234,,,,,,,,
AZ,Maricopa,20210588020,,,,,,,,
AZ,Maricopa,20100200109,,,,,,20100200110,20100200716,20130507277
AZ,Maricopa,96-0719844,,,,,,,,
AZ,Maricopa,20130693714,,,,,,,,
AZ,Maricopa,20150647244,,,,,,,20150415640,
AZ,Maricopa,19780122624,,,,,,,,
AZ,Maricopa,20180514306,,,,,,2003-1141239,,
AZ,Maricopa,20180514304,,,,,,20071300464,,
AZ,Maricopa,20061265374,,,,,,,,
AZ,Maricopa,99-1168189a,,,,,,20080341354,,
AZ,Maricopa,20170677366,,,,,20190708138,,20170677368,
AZ,Maricopa,20170677369,,,,,20220457461,,,
AZ,Maricopa,20170677367,,,,,,,,
AZ,Maricopa,93-0390089 - 93-0390093,,,,,,,,
AZ,Maricopa,94-0021792,,,,,,,,
AZ,Maricopa,20190659619,,,,,,,,
AZ,Maricopa,20190659615,,,,,,,,
AZ,Maricopa,20190570077,,,,,,,20210351568,
AZ,Maricopa,1998-0034922,,,,,,,,
AZ,Maricopa,19880005520,,,,,,,,
AZ,Maricopa,198000521,,,,,,,,
AZ,Maricopa,20201166343,,,,,,,,
AZ,Maricopa,20051714748,,,,,,,,
AZ,Maricopa,20000339881,,,,,,,,
AZ,Maricopa,20210220071,,,,,,,,
AZ,Maricopa,20051123206,,,,,,,,
AZ,Maricopa,95-0720241,,,,,,,,
AZ,Maricopa,20220560930,,,,,,,20220015108,
AZ,Maricopa,20220357299,,,,,,,,
AZ,Maricopa,20220234076,,,,,,,,
AZ,Maricopa,20080439982,,,,,,,,
AZ,Maricopa,20220297325,,,,,20120737061,,,
AZ,Maricopa,20220374765,,,,,,,20220136712,
AZ,Maricopa,20220136711,,,,,,,,
AZ,Maricopa,20220136710,,,,,,,,
AZ,Maricopa,20200147546,,,,,,,,
AZ,Maricopa,20061482416,,,,,,,,
AZ,Maricopa,20211115672,,,,,,,,
AZ,Maricopa,20110993118,,,,,,,,
AZ,Maricopa,20031557257,,,,,,,,
AZ,Maricopa,20030144336,,,,,,,,
AZ,Maricopa,98-0081847,,,,,,,,
AZ,Maricopa,93-874623,,,,,,,,
AZ,Maricopa,87-211166,,,,,,,,
AZ,Maricopa,85-558057,,,,,,,,
AZ,Maricopa,84-161696,,,,,,,,
AZ,Maricopa,20180404861,,,,,,,20210664158,
AZ,Maricopa,20211116373,,,,,,,,
AZ,Maricopa,20120391012,,,,,,,,
AZ,Maricopa,20110904017,,,,,,,,
AZ,Maricopa,97-0683571,,,,,,,,
AZ,Maricopa,96-0891377,,,,,,,,
AZ,Maricopa,90-572905,,,,,,,,
AZ,Maricopa,90-135980,,,,,,,,
AZ,Maricopa,87-179533,,,,,,,,
AZ,Maricopa,85-562750,,,,,,,,
AZ,Maricopa,85-529195,,,,,,,,
AZ,Maricopa,20190853077,,,,,,,,
AZ,Maricopa,130199907,,,,,,,,
AZ,Maricopa,20061103879,,,,,,,,
AZ,Maricopa,20040476761,,,,,,,,
AZ,Maricopa,99-1117531,,,,,,,,
AZ,Maricopa,99-0632840,,,,,,,,
AZ,Maricopa,93-196108,,,,,,,,
AZ,Maricopa,20160884786,,,,,,,20160884787,
AZ,Maricopa,97-0666005,,,,,,,,
AZ,Maricopa,97-0078386,,,,,,,,
AZ,Maricopa,91-0579249,,,,,,,,
AZ,Maricopa,20070192516,,,,,,,,
AZ,Maricopa,20050916362,,,,,,,,
AZ,Maricopa,20010562149,,,,,,,,
AZ,Maricopa,94-0600549,,,,,,,,
AZ,Maricopa,89-176833,,,,,,,,
AZ,Maricopa,87-587523,,,,,,,,
AZ,Maricopa,87-5875221,,,,,,,,
AZ,Maricopa,87-116796,,,,,,,,
AZ,Maricopa,83-526525,,,,,,,,
AZ,Maricopa,83-454479,,,,,,,,
AZ,Maricopa,2017455219,,,,,,,,
AZ,Maricopa,20210606325,,,,,,,,
AZ,Maricopa,20200694921,,,,,,,,
AZ,Maricopa,20200694920,,,,,,,,
AZ,Maricopa,20180949747,,,,,,,,
AZ,Maricopa,20170596407,,,,,,,,
AZ,Maricopa,98-1014838,,,,,,,,
AZ,Maricopa,98-1014837,,,,,,,,
AZ,Maricopa,20201138850,,,,,20190881796,,20211023602,
AZ,Maricopa,20160390286,,,,,,,,
AZ,Maricopa,20210281041,,,,,,,20210281043,
AZ,Maricopa,20170836507,,,,,,,,
AZ,Maricopa,20170336420,,,,,,,,
AZ,Maricopa,20170586000,,,,,,,,
AZ,Maricopa,20090686209,,,,,,,20180611560,20180611561
AZ,Maricopa,20051324139,,,,,,,,
AZ,Maricopa,20170564829,,,,,,,,
AZ,Maricopa,20040714620,,,,,,,,
AZ,Maricopa,20021375638,,,,,,,,
AZ,Maricopa,2001-0363519,,,,,,,,
AZ,Maricopa,99-0826304,,,,,,,,
AZ,Maricopa,19860057112,,,,,,,,
AZ,Maricopa,20180478208,,,,,,,,
AZ,Maricopa,20121189604,,,,,,,,
AZ,Maricopa,20060445886,,,,,,,,
AZ,Maricopa,00-0058329,,,,,,,,
AZ,Maricopa,99-1119979,,,,,,,,
AZ,Maricopa,98-0466776,,,,,,,,
AZ,Maricopa,98-0073690,,,,,,,,
AZ,Maricopa,94-0782985,,,,,,,,
AZ,Maricopa,94-0782984,,,,,,,,
AZ,Maricopa,94-0040306,,,,,,,,
AZ,Maricopa,94-0040305,,,,,,,,
AZ,Maricopa,83-133195,,,,,,,,
AZ,Maricopa,20210836765,,,,,,,,
AZ,Maricopa,20091196456,,,,,,,,
AZ,Maricopa,20051838734,,,,,,,,
AZ,Maricopa,20040769690,,,,,,,,
AZ,Maricopa,20040769689,,,,,,,,
AZ,Maricopa,20040769687,,,,,,,,
AZ,Maricopa,20040769686,,,,,,,,
AZ,Maricopa,2004791772,,,,,,,,
AZ,Maricopa,97-0673671,,,,,,,,
AZ,Maricopa,84-070256,,,,,,,,
AZ,Maricopa,84-0070254,,,,,,,,
AZ,Maricopa,20040714616,,,,,,,,
AZ,Maricopa,20020692518,,,,,,,,
AZ,Maricopa,20170591801,,,,,,,,
AZ,Maricopa,20120765875,,,,,,,,
AZ,Maricopa,97-0014246,,,,,,,,
AZ,Maricopa,20210707905,,,,,,,,
AZ,Maricopa,20210708014,,,,,,,,
AZ,Maricopa,20210727036,,,,,,,20210727038,
AZ,Maricopa,20210727037,,,,,,,,
AZ,Maricopa,19860724309,,,,,,,,
AZ,Maricopa,19860724310,,,,,,,,
AZ,Maricopa,19860724311,,,,,,,,
AZ,Maricopa,20061672171,,,,,,,,
AZ,Maricopa,20150734055,,,,,,,,
AZ,Maricopa,182905,,,,,,,,
AZ,Maricopa,98-0748433,,,,,,,,
AZ,Maricopa,20050947732,,,,,,,,
AZ,Maricopa,20061210742,,,,,,,,
AZ,Maricopa,20090606908,,,,,,,,
AZ,Maricopa,20110441897,,,,,,,,
AZ,Maricopa,20110441898,,,,,,,,
AZ,Maricopa,20120085884,,,,,,,,
AZ,Maricopa,20120085885,,,,,,,,
AZ,Maricopa,20130978944,,,,,,,,
AZ,Maricopa,20160168652,,,,,,,,
AZ,Maricopa,20030392447,,,,,,,,
AZ,Maricopa,20200086972,,,,,,,20200086973,20210560372
AZ,Maricopa,2011-979583,,,,,,,2011-979584,
AZ,Maricopa,2011-979582,,,,,,,,
AZ,Maricopa,20140715827,,,,,20210243364,,20210655721,
AZ,Maricopa,20220087281,,,,,,,,
AZ,Maricopa,20210772829,,,,,20211325253,,20210772830,
AZ,Maricopa,20170321469,,,,,,,,
AZ,Maricopa,2011-0738907,,,,,,,,
AZ,Maricopa,20200253696,,,,,,,,
AZ,Maricopa,180465209,,,,,,,,
AZ,Maricopa,20180465209,,,,,,,,
AZ,Maricopa,20170936399,,,,,,,,
AZ,Maricopa,20131068729,,,,,,,,
AZ,Maricopa,2002-0769842,,,,,,,,
AZ,Maricopa,2000-0774005,,,,,,,,
AZ,Maricopa,88 303511,,,,,,,,
AZ,Maricopa,20211307212,,,,,,,,
AZ,Maricopa,20140287195,,,,,,,,
AZ,Maricopa,20220077952,,,,,,,,
AZ,Maricopa,20140708043,,,,,,,,
AZ,Maricopa,20190809435,,,,,,,,
AZ,Maricopa,2010-0782799,,,,,,,,
AZ,Maricopa,20091132360,,,,,,,,
AZ,Maricopa,98-1123761,,,,,,,,
AZ,Maricopa,97-0119612,,,,,,,,
AZ,Maricopa,84 462048,,,,,,,,
AZ,Maricopa,20180282021,,,,,,,20210351303,
AZ,Maricopa,20050072667,,,,,,,,
AZ,Maricopa,20110169238,,,,,,,,
AZ,Maricopa,20210883817,,,,,,,20210883818,
AZ,Maricopa,2020057103,,,,,,,,
AZ,Maricopa,20220231297,,,,,,,20220231298,
AZ,Maricopa,20220331777,,,,,,,,
AZ,Maricopa,20180003339,,,,,,,20201164606,
AZ,Maricopa,20210858047,,,,,,,,
AZ,Maricopa,20200428702,,,,,,,,
AZ,Maricopa,20191041790,,,,,,,,
AZ,Maricopa,20120242399,,,,,,,,
AZ,Maricopa,20120235938,,,,,,,,
AZ,Maricopa,20101002479,,,,,,,,
AZ,Maricopa,20070693221,,,,,,,,
AZ,Maricopa,20051546185,,,,,,,,
AZ,Maricopa,19830522184,,,,,,,,
AZ,Maricopa,20150631609,,,,,,,,
AZ,Maricopa,20200520231,,,,,,,2019572245,2019572247
AZ,Maricopa,20190646923,,,,,,,,2019572248
AZ,Maricopa,20190641362,,,,,,,,2019572249
AZ,Maricopa,20190641360,,,,,,,,2021702106
AZ,Maricopa,20160898696,,,,,,,,
AZ,Maricopa,20160634189,,,,,,,,
AZ,Maricopa,20160634165,,,,,,,,
AZ,Maricopa,20160634145,,,,,,,,
AZ,Maricopa,20150306115,,,,,,,,
AZ,Maricopa,2008-574173,,,,,,,,
AZ,Maricopa,2008-574170,,,,,,,,
AZ,Maricopa,2005-416177,,,,,,,,
AZ,Maricopa,2005-416176,,,,,,,,
AZ,Maricopa,2005-386543,,,,,,,,
AZ,Maricopa,2005-386542,,,,,,,,
AZ,Maricopa,20031526159,,,,,,,,
AZ,Maricopa,20060020197,,,,,,,,
AZ,Maricopa,00-0058765,,,,,,,,
AZ,Maricopa,00-0058764,,,,,,,,
AZ,Maricopa,00-0058761,,,,,,,,
AZ,Maricopa,00-0031888,,,,,,,,
AZ,Maricopa,99-1150901,,,,,,,,
AZ,Maricopa,99-1150903,,,,,,,,
AZ,Maricopa,99-1150902,,,,,,,,
AZ,Maricopa,99-1105424,,,,,,,,
AZ,Maricopa,95-0326512,,,,,,,,
AZ,Maricopa,86 679294,,,,,,,,
AZ,Maricopa,94-0440320,,,,,,,,
AZ,Maricopa,94-0440311,,,,,,,,
AZ,Maricopa,85-168700,,,,,,,,
AZ,Maricopa,85-168799,,,,,,,,
AZ,Maricopa,2003-0538955,,,,,20170836610,,2003-0683072,20130329772
AZ,Maricopa,20211023987,,,,,,,,
AZ,Maricopa,20200265065,,,,,,,,
AZ,Maricopa,20160042754,,,,,,,,
AZ,Maricopa,96-0416240,,,,,,,,
AZ,Maricopa,88-571220,,,,,,,,
AZ,Maricopa,86-704062,,,,,,,,
AZ,Maricopa,86-185117,,,,,,,,
AZ,Maricopa,85-450573,,,,,,,,
AZ,Maricopa,83-527492,,,,,,,,
AZ,Maricopa,94-0480090,,,,,,,,
AZ,Maricopa,94-480089,,,,,,,,
AZ,Maricopa,94-0474511,,,,,,,,
AZ,Maricopa,94-0474510,,,,,,,,
AZ,Maricopa,93-0218550,,,,,,,,
AZ,Maricopa,90-010561,,,,,,,,
AZ,Maricopa,89-406047,,,,,,,,
AZ,Maricopa,20140845939,,,,,,,,
AZ,Maricopa,92-586626,,,,,,,20140658039,2020-30260
AZ,Maricopa,20211009429,,,,,,,,
AZ,Maricopa,20211009428,,,,,,,,
AZ,Maricopa,20190171122,,,,,,,,
AZ,Maricopa,20190149187,,,,,,,,
AZ,Maricopa,20170571735,,,,,,,,
AZ,Maricopa,20150414220,,,,,,,20150414227,20150414228
AZ,Maricopa,20120010002,,,,,,,,
AZ,Maricopa,20201161315,,,,,,,,
AZ,Maricopa,20100575569,,,,,,,,
AZ,Maricopa,20100422682,,,,,,,,
AZ,Maricopa,20061671508,,,,,,,,
AZ,Maricopa,20051821354,,,,,,,,
AZ,Maricopa,2005-0976646,,,,,,,,
AZ,Maricopa,20050947637,,,,,,,,
AZ,Maricopa,97-0217619,,,,,,,,
AZ,Maricopa,95-0628972,,,,,,,,
AZ,Maricopa,86 140670,,,,,,,,
AZ,Maricopa,85 027720,,,,,,,,
AZ,Maricopa,20200769042,,,,,,,,
AZ,Maricopa,20121149363,,,,,,,,
AZ,Maricopa,19910439116,,,,,,,,
AZ,Maricopa,20190586074,,,,,,,,
AZ,Maricopa,20190444901,,,,,,,,
AZ,Maricopa,20061506321,,,,,,,,
AZ,Maricopa,20041542089,,,,,,,,
AZ,Maricopa,20041511179,,,,,,,,
AZ,Maricopa,20020769660,,,,,,,,
AZ,Maricopa,20020769659,,,,,,,,
AZ,Maricopa,20010101158,,,,,,,,
AZ,Maricopa,89 034786,,,,,,,,
AZ,Maricopa,850367678,,,,,,,,
AZ,Maricopa,85 213964,,,,,,,,
AZ,Maricopa,20200930154,,,,,,,,
AZ,Maricopa,20100622906,,,,,,,,
AZ,Maricopa,20051460224,,,,,,,,
AZ,Maricopa,20040658219,,,,,,,,
AZ,Maricopa,20030949771,,,,,,,,
AZ,Maricopa,2003-0819684,,,,,,,,
AZ,Maricopa,20030024687,,,,,,,,
AZ,Maricopa,2002-0446317,,,,,,,,
AZ,Maricopa,00-0370640,,,,,,,,
AZ,Maricopa,00-0370639,,,,,,,,
AZ,Maricopa,98-0828188,,,,,,,,
AZ,Maricopa,97-0863614,,,,,,,,
AZ,Maricopa,93-0607251,,,,,,,,
AZ,Maricopa,20120878513,,,,,,,,
AZ,Maricopa,19920739247,,,,,,,,
AZ,Maricopa,93-0007511,,,,,,,,
AZ,Maricopa,93-0007510,,,,,,,,
AZ,Maricopa,20190966060,,,,,,,,
AZ,Maricopa,2012-0792128,,,,,,,,
AZ,Maricopa,20190034897,,,,,,20200211831,20200052849,
AZ,Maricopa,20190034896,,,,,,,,
AZ,Maricopa,20210208367,,,,,,,,
AZ,Maricopa,20200039210,,,,,,,,
AZ,Maricopa,94-0388967,,,,,,,,
AZ,Maricopa,88-150541,,,,,,,,
AZ,Maricopa,88-150540,,,,,,,,
AZ,Maricopa,85-464881,,,,,,,,
AZ,Maricopa,20170929067,,,,,,,20211261151,
AZ,Maricopa,20170929068,,,,,,,,
AZ,Maricopa,20211151340,,,,,,,20211151341,
AZ,Maricopa,2019 - 1040488,,,,,2022 - 65424,,2021 - 1156470,
AZ,Maricopa,2013 - 30829,,,,,,1998 - 167021,,
AZ,Maricopa,2013 - 30828,,,,,,2000 - 894207,,
AZ,Maricopa,1996 - 551886,,,,,,,,
AZ,Maricopa,20200656556,,,,,,,,
AZ,Maricopa,20150210970,,,,,,,,
AZ,Maricopa,2001-0918431,,,,,,,,
AZ,Maricopa,87 575622,,,,,,,,
AZ,Maricopa,87 412882,,,,,,,,
AZ,Maricopa,87 267850,,,,,,,,
AZ,Maricopa,87 034652,,,,,,,,
AZ,Maricopa,85 571268,,,,,,,,
AZ,Maricopa,85 499566,,,,,,,,
AZ,Maricopa,85 407340,,,,,,,,
AZ,Maricopa,85 407339,,,,,,,,
AZ,Maricopa,20200841342,,,,,,,20210239478,
AZ,Maricopa,20130484115,,,,,,,,
AZ,Maricopa,20070752942,,,,,,,,
AZ,Maricopa,20041473684,,,,,,,,
AZ,Maricopa,2004-0606753,,,,,,,,
AZ,Maricopa,2002-0790684,,,,,,,,
AZ,Maricopa,20190678882,,,,,,,,
AZ,Maricopa,20140845475,,,,,,,,
AZ,Maricopa,20090523783,,,,,,,,
AZ,Maricopa,20050207265,,,,,,,,
AZ,Maricopa,20050185398,,,,,,,,
AZ,Maricopa,86 497775,,,,,,,,
AZ,Maricopa,86 497774,,,,,,,,
AZ,Maricopa,20090338818,,,,,,,,
AZ,Maricopa,2001-1105056,,,,,,,,
AZ,Maricopa,91 113923,,,,,,,,
AZ,Maricopa,20201285887,,,,,,,,
AZ,Maricopa,20200742022,,,,,,,,
AZ,Maricopa,20160101219,,,,,,,,
AZ,Maricopa,2002-1202840,,,,,,,,
AZ,Maricopa,90 352463,,,,,20210857626,,,
AZ,Maricopa,94-0153770,,,,,2012-0589393,,,
AZ,Maricopa,20160767074,,,,,,,,
AZ,Maricopa,97-0768952,,,,,,,,
AZ,Maricopa,97-0768948,,,,,,,,
AZ,Maricopa,97-0693729,,,,,,,,
AZ,Maricopa,97-0663193,,,,,,,,
AZ,Maricopa,94-0515912,,,,,,,,
AZ,Maricopa,94-0515911,,,,,,,,
AZ,Maricopa,94-0515910,,,,,,,,
AZ,Maricopa,94-0515909,,,,,,,,
AZ,Maricopa,1985147790,,,,,,96-0506621,,
AZ,Maricopa,20210079369,,,,,,,,
AZ,Maricopa,99-0305025,,,,,,,,
AZ,Maricopa,97-0890323,,,,,,,,
AZ,Maricopa,20101049445,,,,,,,,
AZ,Maricopa,20091163091,,,,,,,,
AZ,Maricopa,20060873695,,,,,,,,
AZ,Maricopa,20060653592,,,,,,,,
AZ,Maricopa,89-237449,,,,,,,,
AZ,Maricopa,88-622227,,,,,,,,
AZ,Maricopa,88-175317,,,,,,,,
AZ,Maricopa,88-1755315,,,,,,,,
AZ,Maricopa,88-175313,,,,,,,,
AZ,Maricopa,88-175312,,,,,,,,
AZ,Maricopa,85-310087,,,,,,,,
AZ,Maricopa,85-001218,,,,,,,,
AZ,Maricopa,84-558069,,,,,,,,
AZ,Maricopa,20200825808,,,,,,,,
AZ,Maricopa,20130392437,,,,,,20130392439,,
AZ,Maricopa,20190957583,,,,,,,20210347395,
AZ,Maricopa,20211230723,,,,,,20211230728,2010429046,2013507270
AZ,Maricopa,20201263958,,,,,,,,
AZ,Maricopa,20031298633,,,,,,,,
AZ,Maricopa,99-0310789,,,,,,,,
AZ,Maricopa,99-0310788,,,,,,,,
AZ,Maricopa,90 434022,,,,,,,,
AZ,Maricopa,85 208997,,,,,,,,
AZ,Maricopa,85 208996,,,,,,,,
AZ,Maricopa,95-0124088,,,,,,,,
AZ,Maricopa,86 087883,,,,,,,,
AZ,Maricopa,85 131626,,,,,,,,
AZ,Maricopa,20201237669,,,,,,,,
AZ,Maricopa,20160596611,,,,,,,,
AZ,Maricopa,20051079580,,,,,,,,
AZ,Maricopa,20051079579,,,,,,,,
AZ,Maricopa,20050530919,,,,,,,,
AZ,Maricopa,20050896137,,,,,,,,
AZ,Maricopa,95-0552480,,,,,,,,
AZ,Maricopa,95-0342038,,,,,,,,
AZ,Maricopa,94-0415363,,,,,,,,
AZ,Maricopa,20210059278,,,,,,,,
AZ,Maricopa,20201010758,,,,,,,,
AZ,Maricopa,20121104970,,,,,,,,
AZ,Maricopa,20121104969,,,,,,,,
AZ,Maricopa,20120630789,,,,,,,,
AZ,Maricopa,20120320205,,,,,,,,
AZ,Maricopa,20080554388,,,,,,,,
AZ,Maricopa,20080554383,,,,,,,,
AZ,Maricopa,94-0874471,,,,,,,,
AZ,Maricopa,20061118692,,,,,20211289021,20061118693,20140780126,
AZ,Maricopa,2000980410,,,,,,,,
AZ,Maricopa,2000980409,,,,,,,,
AZ,Maricopa,98-0834352,,,,,,,,
AZ,Maricopa,96-0775309,,,,,,,,
AZ,Maricopa,84 192827,,,,,,,,
AZ,Maricopa,84 187900,,,,,,,,
AZ,Maricopa,94-0399530,,,,,,,,
AZ,Maricopa,91 295809,,,,,,,,
AZ,Maricopa,86 562917,,,,,,,,
AZ,Maricopa,86 562916,,,,,,,,
AZ,Maricopa,86 054335,,,,,,,,
AZ,Maricopa,85 348752,,,,,,,,
AZ,Maricopa,84 261011,,,,,,,,
